enrollee_id,city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,training_hours_capped,education_level_encoded,relevent_experience_encoded,experience_encoded,company_size_encoded,last_new_job_encoded,enrolled_university_encoded,city_freq,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,gender_Female,gender_Male,gender_Other,gender_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown
24475,city_71,0.884,Has relevent experience,no_enrollment,Graduate,9,50-99,3,83,0.0,83.0,2,1,9,2,3.0,0,0.013884539095939034,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
14157,city_160,0.92,Has relevent experience,Full time course,Unknown,15,Unknown,1,119,0.0,119.0,-1,1,15,-1,1.0,1,0.04410690051153565,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
32119,city_103,0.92,Has relevent experience,no_enrollment,Graduate,>20,10000+,>4,130,0.0,130.0,2,1,21,7,5.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
17853,city_16,0.91,Has relevent experience,no_enrollment,Graduate,>20,Unknown,>4,37,0.0,37.0,2,1,21,-1,5.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
27638,city_102,0.804,Has relevent experience,no_enrollment,Graduate,10,1000-4999,4,52,0.0,52.0,2,1,10,5,0.0,0,0.015868044681073182,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
13447,city_61,0.913,Has relevent experience,no_enrollment,Graduate,10,10000+,3,56,0.0,56.0,2,1,10,7,3.0,0,0.010282910533458608,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
28539,city_175,0.7759999999999999,No relevent experience,Full time course,Graduate,4,5000-9999,1,111,0.0,111.0,2,0,4,6,1.0,1,0.0007307652155757385,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
14478,city_89,0.925,Has relevent experience,no_enrollment,Graduate,9,100-500,>4,24,1.0,24.0,2,1,9,3,5.0,0,0.003497233531683892,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
11039,city_103,0.92,Has relevent experience,no_enrollment,Graduate,18,10000+,>4,56,0.0,56.0,2,1,18,7,5.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
31452,city_145,0.555,No relevent experience,Full time course,High School,3,Unknown,never,46,1.0,46.0,1,0,3,-1,0.0,1,0.0032884434700908237,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
18177,city_103,0.92,No relevent experience,Full time course,High School,6,50-99,2,47,1.0,47.0,1,0,6,2,2.0,1,0.22732017955945297,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
25283,city_73,0.754,Has relevent experience,Part time course,High School,<1,<10,Unknown,58,0.0,58.0,1,1,0,0,-1.0,2,0.014615304311514771,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
14439,city_74,0.579,Has relevent experience,no_enrollment,Graduate,10,50-99,1,78,1.0,78.0,2,1,10,2,1.0,0,0.005428541601419773,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
24502,city_13,0.8270000000000001,Has relevent experience,no_enrollment,Graduate,14,10/49,2,82,0.0,82.0,2,1,14,1,2.0,0,0.002505480739116818,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
20254,city_103,0.92,Has relevent experience,no_enrollment,Masters,18,10000+,4,3,0.0,3.0,3,1,18,7,0.0,0,0.22732017955945297,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
25716,city_165,0.903,No relevent experience,Part time course,Masters,7,Unknown,1,6,0.0,6.0,3,0,7,-1,1.0,2,0.004280196262657897,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
21977,city_21,0.624,No relevent experience,no_enrollment,Graduate,19,100-500,1,17,1.0,17.0,2,0,19,3,1.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
17414,city_16,0.91,No relevent experience,no_enrollment,Graduate,2,Unknown,1,43,1.0,43.0,2,0,2,-1,1.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
16964,city_103,0.92,Has relevent experience,Full time course,Graduate,5,1000-4999,1,54,0.0,54.0,2,1,5,5,1.0,1,0.22732017955945297,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
21193,city_159,0.843,Has relevent experience,Part time course,Graduate,11,<10,2,75,0.0,75.0,2,1,11,0,2.0,2,0.004906566447437102,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
24804,city_73,0.754,Has relevent experience,no_enrollment,Graduate,4,Unknown,2,51,1.0,51.0,2,1,4,-1,2.0,0,0.014615304311514771,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2685,city_114,0.926,Has relevent experience,no_enrollment,Masters,>20,100-500,3,56,0.0,56.0,3,1,21,3,3.0,0,0.06973588057208477,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
10289,city_114,0.926,No relevent experience,Full time course,High School,5,50-99,4,116,0.0,116.0,1,0,5,2,0.0,1,0.06973588057208477,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
7915,city_21,0.624,Has relevent experience,Unknown,Graduate,4,Unknown,2,158,1.0,158.0,2,1,4,-1,2.0,-1,0.14103768660611754,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
32930,city_104,0.924,Has relevent experience,no_enrollment,Masters,>20,100-500,>4,80,0.0,80.0,3,1,21,3,5.0,0,0.01571145213487838,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3215,city_160,0.92,Has relevent experience,no_enrollment,Masters,9,10/49,1,16,0.0,16.0,3,1,9,1,1.0,0,0.04410690051153565,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
10840,city_103,0.92,Has relevent experience,no_enrollment,Graduate,>20,1000-4999,2,26,0.0,26.0,2,1,21,5,2.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
8687,city_104,0.924,Has relevent experience,no_enrollment,Graduate,11,1000-4999,4,26,0.0,26.0,2,1,11,5,0.0,0,0.01571145213487838,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
25825,city_173,0.878,Has relevent experience,no_enrollment,Masters,>20,Unknown,>4,148,0.0,148.0,3,1,21,-1,5.0,0,0.007881824825138323,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
20,city_114,0.926,No relevent experience,Full time course,Masters,7,Unknown,2,76,1.0,76.0,3,0,7,-1,2.0,1,0.06973588057208477,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
32294,city_103,0.92,No relevent experience,no_enrollment,Primary School,3,Unknown,never,136,1.0,136.0,0,0,3,-1,0.0,0,0.22732017955945297,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3763,city_105,0.794,Has relevent experience,Full time course,Graduate,10,50-99,>4,36,0.0,36.0,2,1,10,2,5.0,1,0.004123603716463096,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
30084,city_80,0.847,No relevent experience,no_enrollment,Graduate,<1,<10,1,40,1.0,40.0,2,0,0,0,1.0,0,0.0007829627309740056,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
22616,city_71,0.884,Has relevent experience,no_enrollment,Masters,15,500-999,>4,116,0.0,116.0,3,1,15,4,5.0,0,0.013884539095939034,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
21430,city_21,0.624,Has relevent experience,no_enrollment,Masters,17,50-99,2,123,1.0,123.0,3,1,17,2,2.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
8207,city_16,0.91,No relevent experience,no_enrollment,Graduate,>20,Unknown,Unknown,48,0.0,48.0,2,0,21,-1,-1.0,0,0.08001879110554337,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6821,city_75,0.939,Has relevent experience,no_enrollment,Graduate,>20,<10,>4,13,0.0,13.0,2,1,21,0,5.0,0,0.015920242196471448,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
6365,city_74,0.579,No relevent experience,no_enrollment,Graduate,6,<10,never,8,0.0,8.0,2,0,6,0,0.0,0,0.005428541601419773,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
13586,city_126,0.479,No relevent experience,no_enrollment,High School,<1,Unknown,never,50,0.0,50.0,1,0,0,-1,0.0,0,0.001461530431151477,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
17297,city_150,0.698,Has relevent experience,Part time course,Graduate,12,10000+,>4,27,0.0,27.0,2,1,12,7,5.0,2,0.0033928385008873576,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
13633,city_102,0.804,No relevent experience,Full time course,High School,8,50-99,4,23,0.0,23.0,1,0,8,2,0.0,1,0.015868044681073182,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
864,city_28,0.939,Has relevent experience,Part time course,Graduate,12,100-500,1,26,0.0,26.0,2,1,12,3,1.0,2,0.010021922956467273,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
15952,city_16,0.91,Has relevent experience,no_enrollment,Masters,12,Unknown,1,306,0.0,185.5,3,1,12,-1,1.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3169,city_21,0.624,No relevent experience,Full time course,High School,7,Unknown,1,26,1.0,26.0,1,0,7,-1,1.0,1,0.14103768660611754,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
29308,city_162,0.767,Has relevent experience,Full time course,Masters,15,100-500,>4,59,0.0,59.0,3,1,15,3,5.0,1,0.006681281970978181,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
24024,city_21,0.624,No relevent experience,Full time course,Graduate,2,Unknown,never,314,0.0,185.5,2,0,2,-1,0.0,1,0.14103768660611754,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3754,city_116,0.743,Has relevent experience,no_enrollment,Masters,9,500-999,3,24,0.0,24.0,3,1,9,4,3.0,0,0.006681281970978181,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
8486,city_103,0.92,No relevent experience,no_enrollment,Graduate,6,Unknown,1,85,0.0,85.0,2,0,6,-1,1.0,0,0.22732017955945297,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8958,city_103,0.92,Has relevent experience,no_enrollment,Phd,>20,10000+,>4,63,0.0,63.0,4,1,21,7,5.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
17368,city_21,0.624,No relevent experience,no_enrollment,Graduate,<1,<10,1,111,1.0,111.0,2,0,0,0,1.0,0,0.14103768660611754,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1653,city_103,0.92,Has relevent experience,no_enrollment,Graduate,8,1000-4999,1,22,0.0,22.0,2,1,8,5,1.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
904,city_73,0.754,No relevent experience,Part time course,High School,5,Unknown,1,42,0.0,42.0,1,0,5,-1,1.0,2,0.014615304311514771,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
17413,city_146,0.735,No relevent experience,no_enrollment,Graduate,4,<10,never,28,0.0,28.0,2,0,4,0,0.0,0,0.00041758012318613634,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
17210,city_21,0.624,Has relevent experience,Full time course,Masters,3,10/49,never,18,1.0,18.0,3,1,3,1,0.0,1,0.14103768660611754,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3795,city_173,0.878,Has relevent experience,Full time course,Graduate,9,Unknown,1,26,0.0,26.0,2,1,9,-1,1.0,1,0.007881824825138323,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3232,city_28,0.939,Has relevent experience,Part time course,Graduate,5,50-99,1,192,0.0,185.5,2,1,5,2,1.0,2,0.010021922956467273,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
9681,city_103,0.92,Has relevent experience,no_enrollment,Graduate,>20,Unknown,1,21,0.0,21.0,2,1,21,-1,1.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
10783,city_101,0.5579999999999999,Has relevent experience,Full time course,Graduate,5,10/49,1,74,0.0,74.0,2,1,5,1,1.0,1,0.0039148136548700285,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
19176,city_103,0.92,Has relevent experience,Full time course,Graduate,4,1000-4999,1,13,0.0,13.0,2,1,4,5,1.0,1,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
4855,city_102,0.804,No relevent experience,no_enrollment,Primary School,6,Unknown,never,9,0.0,9.0,0,0,6,-1,0.0,0,0.015868044681073182,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11364,city_103,0.92,No relevent experience,no_enrollment,Graduate,>20,10000+,>4,63,0.0,63.0,2,0,21,7,5.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
28209,city_114,0.926,Has relevent experience,no_enrollment,High School,12,100-500,1,118,0.0,118.0,1,1,12,3,1.0,0,0.06973588057208477,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
8868,city_19,0.682,Has relevent experience,no_enrollment,Graduate,18,5000-9999,>4,9,0.0,9.0,2,1,18,6,5.0,0,0.006211504332393778,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
9989,city_103,0.92,Has relevent experience,no_enrollment,Masters,14,100-500,1,106,0.0,106.0,3,1,14,3,1.0,0,0.22732017955945297,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
12988,city_16,0.91,Has relevent experience,no_enrollment,Graduate,>20,Unknown,2,18,1.0,18.0,2,1,21,-1,2.0,0,0.08001879110554337,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
11923,city_114,0.926,No relevent experience,Full time course,High School,2,Unknown,never,23,0.0,23.0,1,0,2,-1,0.0,1,0.06973588057208477,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
30455,city_91,0.691,Has relevent experience,no_enrollment,Graduate,7,100-500,1,6,0.0,6.0,2,1,7,3,1.0,0,0.002348888192922017,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
